b
q;74304737
q;7899928
q;48532208
q;2763201
q;57002584
q;66276672
q;50647117
q;52943243
q;19224981
q;22961470
q;75064979
q;85554611
q;51333407
q;51391237
q;1193717
q;8496661
q;21902487
q;50347763
q;19501955
q;40622641
q;80497513
q;89798026
q;89737688
q;8221124
q;74444753
q;47510302
q;16589724
q;26555754
q;45991639
q;84703480
q;48886325
q;7933625
q;28304701
q;24319095
q;68288607
q;73417182
q;51428943
q;76462554
q;83924690
q;96564036
q;2633042
q;2142123
q;90523772
q;74473606
q;59490635
q;18641214
q;79347605
q;3939090
q;28598678
q;27691630
q;13580161
q;38647715
q;78009658
q;91072323
q;92824519
q;17141812
q;47255230
q;87340414
q;34969317
q;80647782
q;55264605
q;58108088
q;97925359
q;44899504
q;3531847
q;92611182
q;48596290
q;50727354
q;89561948
q;5272134
q;61935490
q;94453424
q;3926400
q;32542147
q;99054677
q;31028193
q;83184725
q;12514373
q;70087905
q;50363279
q;30479192
q;13631952
q;34878012
q;50459603
q;95785807
q;47271801
q;32540799
q;69699659
q;28605313
q;33067089
q;59575527
q;95067254
q;77303876
q;85538296
q;35428591
q;33077532
q;11363768
q;55934892
q;4280499
q;15844631
q;85480233
q;94146591
q;22314598
q;15983928
q;47741488
q;92125259
q;70839252
q;60940232
q;18054542
q;32465530
q;17373425
q;69852947
q;27530366
q;93624226
q;19168977
q;84213658
q;14717683
q;56715735
q;26631205
q;27341193
q;20375433
q;17902497
q;97712444
q;7093692
q;8899787
q;35106794
q;78591856
q;71256782
q;71572295
q;28102082
q;40817798
q;35691498
q;34471617
q;6999115
q;90577424
q;31595033
q;2191985
q;25724155
q;81871504
q;60122094
q;17437397
q;44293572
q;72110667
q;133978
q;6111291
q;36521245
q;56012602
q;87987186
q;7697208
q;98252041
q;1668011
q;77042809
q;61526777
q;95296919
q;91256382
q;88972505
q;30957123
q;39951982
q;38130976
q;88956396
q;99530537
q;316045
q;11855612
q;52512776
q;65865134
q;27578175
q;53264234
q;42968985
q;97325848
q;33028771
q;2727432
q;85477432
q;76451063
q;58754738
q;96548386
q;6000206
q;88660844
q;63811369
q;8774060
q;1830223
q;54948535
q;91120559
q;28695605
q;23986544
q;9058340
q;89427035
q;67925401
q;81215788
q;55077162
q;39351258
q;85176263
q;20351350
q;18419905
q;72909788
q;1731737
q;98426412
q;20863063
q;81830798
q;56084681
q;38206554
q;68582354
q;81574591
q;12334544
q;50701975
q;41075829
q;35175897
q;93672102
q;15739189
q;8404727
q;43856819
q;59643664
q;34816317
q;84360079
q;79816331
q;83875037
q;9235851
q;43963928
q;70684194
q;17548850
q;50903096
q;95139701
q;44834288
q;43167075
q;3198232
q;96437142
q;12084313
q;32993892
q;34974262
q;55372958
q;85265858
q;27062337
q;72002832
q;25249117
q;44730911
q;36741406
q;47084294
q;42236509
q;10067832
q;61598640
q;82558001
q;9062486
q;11131954
q;79656418
q;67093319
q;36816542
q;43952882
q;34128537
q;52411397
q;2189220
q;56162706
q;93336883
q;74982216
q;63885085
q;31296293
q;4746334
q;2761036
q;9001360
q;31646901
q;98919241
q;17672855
q;67839681
q;15317358
q;24679223
q;70823002
q;43919126
q;64689123
q;12887155
q;89306593
q;54884486
q;50738527
q;72970652
q;71009004
q;69554554
q;10461545
q;23711534
q;76934150
q;56530950
q;33125501
q;47784053
q;19366838
q;30588779
q;35148119
q;38150009
q;48569964
q;94496238
q;53111333
q;73655062
q;60736942
q;25961069
q;99749390
q;21033929
q;85564197
q;52077435
q;8707697
q;11020345
q;63078130
q;86947773
q;40451001
q;77371038
q;86245493
q;82079733
q;33906436
q;79351157
q;68415632
q;53709276
q;66259066
q;50591962
q;92787588
q;6376692
q;26774533
q;30219778
q;14864584
q;67883085
q;19605502
q;35768603
q;18252953
q;87180703
q;85245584
q;31626913
q;69182086
q;23801206
q;70626461
q;31632601
q;75766541
q;75101793
q;83810971
q;49918219
q;34300932
q;45909895
q;40816977
q;80221952
q;36772801
q;64072865
q;49313778
q;40618075
q;21298173
q;84969941
q;76764975
q;67983932
q;70329053
q;8219533
q;19048641
q;84508684
q;251610
q;50615578
q;19667723
q;87162452
q;40388387
q;80752659
q;89370621
q;30282694
q;69437352
q;22850168
q;41333912
q;81297950
q;63025168
q;79961726
q;88016242
q;30097408
q;7321570
q;10056788
q;42374426
q;23667957
q;50556303
q;12387142
q;28339803
q;79358747
q;96799551
q;46101815
q;33284984
q;2496482
q;94511382
q;8249658
q;28668103
q;97063054
q;36135209
q;44109678
q;44123733
q;11760285
q;64404830
q;49214966
q;4976696
q;8024915
q;76054151
q;49486846
q;33486947
q;71420238
q;24263169
q;13571640
q;70090822
q;13319046
q;47443425
q;59773248
q;92485946
q;25905829
q;93860541
q;68900523
q;97614088
q;60264470
q;69111104
q;3899168
q;64428356
q;94680979
q;6615620
q;67313703
q;33788084
q;48279014
q;50058793
q;98425816
q;25906846
q;73719296
q;41102998
q;23341185
q;65486026
q;31932301
q;25720193
q;23347653
q;99998452
q;11716828
q;28132227
q;79543406
q;77543553
q;7525377
q;92618879
q;85034606
q;97277636
q;9870565
q;60347596
q;89927686
q;57629808
q;94525040
q;30898373
q;58892310
q;5346172
q;19050671
q;56301782
q;76246780
q;31861928
q;48181055
q;29177662
q;29318477
q;72583019
q;33194678
q;55956525
q;37257620
q;39366068
q;64654340
q;51185286
q;69533553
q;56817279
q;2751721
q;49563400
q;16018390
q;78988092
q;64984283
q;8625099
q;28863754
q;34627385
q;17004941
q;66877861
q;55302065
q;86357021
q;69223264
q;29726868
q;20054619
q;91969623
q;29100189
q;78659660
q;96204517
q;24504423
q;97066577
q;37934793
q;24193216
q;41839139
q;22609164
q;87412766
q;25340
q;96242803
q;56305801
q;80187099
q;55817098
q;39666526
q;43455080
q;9317899
q;98499483
q;11506188
q;5433810
q;69239814
q;55788174
q;92153144
q;46029024
q;74310835
q;2457873
q;67855955
q;1729506
q;29487866
q;4509579
q;80248284
q;27325109
q;96259585
q;23995079
q;27355099
q;71150413
q;60736616
q;73063701
q;41971297
q;47922546
q;90193556
q;92222210
q;98014018
q;61361271
q;59376957
q;54849454
q;85781816
q;63642763
q;38537868
q;67683135
q;53010967
q;64226711
q;61417102
q;45296973
q;30201216
q;16709714
q;33305897
q;85512140
q;45890276
q;19096211
q;96824183
q;62237801
q;90388402
q;60241462
q;46203213
q;82411205
q;4941499
q;33209369
q;69628799
q;24508739
q;57373075
q;14901210
q;3596012
q;87524939
q;14962586
q;80549686
q;3245617
q;31367435
q;40649586
q;81535860
q;68297175
q;82291385
q;19610209
q;65474968
q;15463168
q;10297913
q;69834531
q;58630269
q;55123085
q;59346749
q;2540377
q;62452439
q;12555961
q;25784059
q;76091169
q;38405274
q;32174310
q;35562243
q;30542460
q;68226731
q;16972029
q;66629303
q;99023818
q;80387668
q;84793292
q;99291085
q;66869742
q;27748864
q;68049043
q;54400539
q;89745357
q;86280219
q;44152182
q;96903890
q;87969631
q;20194326
q;60212121
q;40574445
q;5820929
q;24959839
q;7423885
q;88690454
q;61816667
q;16398396
q;8106439
q;84964322
q;18791007
q;81432092
q;1489528
q;29206168
q;71051404
q;44036832
q;53117786
q;33005577
q;79976933
q;28570096
q;67135401
q;52141107
q;89128377
q;21880032
q;50734200
q;34477966
q;15272023
q;45465972
q;65692526
q;64789961
q;42676177
q;49448820
q;3201766
q;71242735
q;44621438
q;31222998
q;35072003
q;82200919
q;18272832
q;63399965
q;26927744
q;86572786
q;46893855
q;88016529
q;47149194
q;56081632
q;96839606
q;96969552
q;69084137
q;33653972
q;15848149
q;72251846
q;43449945
q;78540386
q;23856310
q;3802358
q;12864825
q;85835659
q;77898136
q;37647082
q;51091912
q;65740592
q;48601278
q;32495316
q;35849373
q;76208701
q;67378566
q;19069277
q;5934155
q;51546752
q;90619142
q;63183235
q;10926669
q;59088906
q;80015443
q;30951772
q;34888082
q;46239982
q;16619487
q;42494871
q;64231509
q;10984168
q;50303812
q;79121002
q;74342940
q;40381261
q;36009566
q;78207490
q;29547211
q;13623341
q;23496175
q;9860856
q;26658886
q;58900490
q;48264158
q;79928036
q;63627465
q;86625038
q;17904573
q;45042684
q;81680839
q;95489529
q;335706
q;57129040
q;11890458
q;62384419
q;98219570
q;77149134
q;55226200
q;82377291
q;37307884
q;10867387
q;38938467
q;20756134
q;5549168
q;23019896
q;21499572
q;75565056
q;54495670
q;80514077
q;63355992
q;26111531
q;14880834
q;60147492
q;41387612
q;60600107
q;84195095
q;31823088
q;61239602
q;34348258
q;15669751
q;94351252
q;13587131
q;8965834
q;75285775
q;97667475
q;27912580
q;62430389
q;36256399
q;32657577
q;519570
q;40166396
q;48889341
q;7770847
q;12277505
q;38037175
q;57816627
q;60214636
q;5984989
q;69584115
q;38286912
q;68762299
q;63259919
q;71898583
q;88547305
q;45069598
q;6508661
q;47187672
q;46298717
q;80882995
q;52796157
q;20395709
q;93790708
q;19636558
q;63333445
q;17169280
q;78329009
q;2672449
q;64818511
q;31004224
q;2800724
q;12683243
q;67011009
q;53588929
q;34279389
q;99962689
q;64690822
q;88158953
q;37854069
q;30664651
q;91545077
q;52103835
q;67533646
q;40508416
q;88547645
q;2117725
q;36409565
q;12231732
q;60039793
q;82861220
q;44217275
q;20581241
q;16990099
q;8402619
q;62018654
q;4743263
q;48806334
q;34632547
q;60934767
q;34856193
q;22591524
q;70396716
q;24690259
q;36608987
q;81880908
q;5267339
q;4187821
q;25918568
q;5666102
q;2674511
q;56413101
q;84292209
q;92907247
q;18544688
q;59677554
q;74719274
q;57753504
q;57644073
q;12538635
q;57799927
q;56336731
q;72500627
q;4693925
q;18306781
q;17272770
q;43079117
q;94727678
q;53488630
q;14899264
q;49309413
q;41795384
q;6163809
q;6798464
q;63119074
q;16163920
q;48013903
q;55298021
q;41796930
q;56981973
q;31476878
q;66412295
q;315324
q;54737361
q;32251962
q;9081212
q;76664265
q;10564942
q;98666856
q;22583293
q;81301679
q;64900884
q;9021226
q;80643946
q;39499641
q;93936012
q;13508588
q;57029675
q;93667270
q;43903026
q;3432069
q;29313386
q;31656788
q;10439449
q;7167790
q;65015521
q;46609945
q;73100098
q;59692862
q;57470235
q;14077900
q;63550022
q;30483302
q;17535402
q;92948312
q;80050777
q;23200460
q;81659763
q;18139296
q;60560010
q;79822806
q;66840052
q;55070551
q;92096305
q;31743212
q;88645442
q;28597906
q;64978350
q;40840177
q;59756257
q;22398117
q;77129387
q;64644663
q;3358334
q;68716730
q;55845092
q;61462563
q;48254032
q;12942459
q;92254949
q;23676046
q;20695360
q;42647355
q;77164240
q;90435323
q;11714253
q;16532884
q;86045867
q;44565700
q;78119567
q;15147684
q;85658136
q;42752958
q;30349848
q;62293691
q;25096789
q;62933542
q;71015530
q;33713003
q;30046505
q;78304143
q;74233680
q;77948690
q;40579172
q;83478701
q;37752996
q;23198501
q;20053271
q;5059009
q;97386242
q;33531245
q;15500675
q;26248465
q;66411905
q;8011355
q;68344301
q;43126773
q;51376294
q;87077957
q;58372011
q;48816642
q;121929
q;41950546
q;13599168
q;11011873
q;57887557
q;74884120
q;33984413
q;68199468
q;42969615
q;50772478
q;57920067
q;20396681
q;4704612
q;13899055
q;47000798
q;31337202
q;93426294
q;17560574
q;76781032
q;90778992
q;54571099
q;8839477
q;99063793
q;7969505
q;57249867
q;65976937
q;84720544
q;20292350
q;81373356
q;81599003
q;65123726
q;4732750
q;16813588
q;21474231
q;64980687
q;74037360
q;73102637
q;65531917
q;59689715
q;24307385
q;58814973
q;55545867
q;96295950
q;76252126
q;66049000
q;32189339
q;88706965
q;18443456
q;87317972
q;43092681
q;35034817
q;17649910
q;99680021
q;43085897
q;7763439
q;8692446
q;74081500
q;87984150
q;35897265
q;14252161
q;6657451
q;44075064
q;32328970
q;73673523
q;23127486
q;96892355
q;19371303
q;79045026
q;77444922
q;44911245
q;70729983
q;26702349
q;51501538
q;6476738
q;19151652
q;92787484
q;63959859
q;51576759
q;75562941
q;32610550
q;13179374
q;93997835
q;67723720
q;85299200
q;11722697
q;43951841
q;34249623
q;37584002
q;18072108
q;26438086
q;3315992
q;63556238
q;34956542
q;16405792
q;44437391
q;10848019
q;23083559
q;28207842
q;6423928
q;47922784
q;74090390
q;23887382
q;44947532
q;22027612
q;97172678
q;72514713
q;99108550
q;2846965
q;119049
q;1092663
q;97974842
q;3010900
q;87374221
q;26474370
q;65272794
q;73348891
q;55272848
q;47288288
q;43241534
q;68143848
q;37730819
q;5040904
q;75118769
q;63629092
q;44450330
q;94368479
q;69808640
q;91584392
q;38089516
q;13834937
q;21989059
q;19125405
q;16866959
q;723752
q;76247988
q;65644151
q;4715974
q;85947506
q;4795178
q;98346497
q;2373055
q;38499546
q;14877912
q;88945782
q;19679403
q;42797958
q;14236307
q;45810124
q;91894024
q;66822873
q;40765801
q;58224151
q;80961367
q;34123877
q;6011440
q;2414223
q;76446031
q;8575091
q;11200627
q;62599427
q;40241616
q;37181252
q;69228065
q;14569030
q;84180250
q;73288960
q;6338560
q;4150213
q;30314013
q;20232948
q;23210505
q;28418288
q;79908774
q;93748098
q;66724803
q;93614865
q;9085743
q;403659
q;911038
q;80477681
q;16565371
q;68866926
q;68394788
q;95049107
q;72112877
q;50979409
q;2126922
q;21018660
q;53054169
q;30429291
q;81257819
q;18268058
q;10625450
q;38229796
q;24726458
q;31525722
q;77939386
q;76263825
q;81466332
q;82900820
q;16995153
q;92831023
q;7087224
q;22555325
q;3429290
q;37434218
q;13473867
q;2885741
q;64598799
q;45967933
q;39949561
q;23324528
q;19107429
q;72022505
q;22484873
q;65234463
q;14030648
q;85193070
q;30888497
q;99357493
q;19864334
q;3083481
q;2999515
q;1892913
q;22616731
q;10120996
q;29607189
q;59517978
